StudentID,JTE-234,ATE-003,TGL-013,PPL-239,WDM-974,GHL-823,HLU-200,MON-014,FEA-907,LPG-307,TSO-010,LDE-009,JJP-001,MTE-004,LUU-003,LOE-103,PLO-132,BKO-800,SLE-332,BKO-801,DSE-003,DSE-005,ATE-014,JTW-004,ATE-008,DSE-007,ATE-214,JHF-101,KMO-007,WOT-104
219,7,6,6,6,6,7,7,6,6,8,7,7,7,6,6,6,6,6,6,7,6,6,7,7,6,6,6,6,6,6
220,6,7,6,6,6,6,7,7,6,6,7,7,7,6,6,6,6,6,6,7,7,6,7,7,6,6,7,6,7,6
221,9,9,7,8,7,8,9,8,9,8,6,7,9,9,8,9,8,9,9,8,9,9,8,8,8,8,9,8,8,8
222,7,9,6,7,7,6,6,6,7,6,6,7,7,7,7,6,7,7,7,7,6,9,6,6,6,7,7,6,7,7
223,6,6,6,6,6,7,6,7,6,7,7,6,7,7,6,7,7,6,6,6,7,7,6,7,6,7,6,7,6,6
224,7,7,7,7,7,6,8,7,7,7,6,6,9,7,7,8,6,7,8,8,8,7,6,8,6,6,7,7,6,7
225,9,9,7,7,7,7,9,8,9,9,7,7,8,7,8,9,8,7,8,8,8,9,8,8,7,8,8,7,8,8
226,8,9,10,8,9,8,9,9,8,10,7,10,8,7,9,8,10,9,8,9,9,8,8,10,8,8,8,9,10,8
227,10,9,8,8,7,7,9,7,9,8,6,7,9,7,9,9,8,8,8,8,9,9,7,9,7,7,8,7,7,9
228,7,9,6,6,7,6,6,7,8,7,6,6,7,7,7,7,8,7,8,6,7,8,6,6,6,7,7,6,8,6
229,7,6,8,8,7,8,8,8,7,7,6,7,7,7,7,6,6,7,6,7,7,7,7,7,6,6,8,6,7,7
230,6,7,6,6,6,7,6,7,7,7,7,6,6,6,7,7,6,6,6,6,6,6,6,6,6,6,6,7,7,6
231,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,8,6,6,6,6,8,6,8,6,8
232,6,8,6,7,7,6,6,7,8,7,6,8,7,7,8,6,8,6,7,6,6,7,6,7,7,7,7,6,8,6
233,9,10,8,9,9,8,9,8,9,9,7,9,10,10,8,10,8,8,10,9,9,10,8,9,8,9,10,9,7,9
234,7,8,7,7,7,7,8,8,7,9,6,8,8,7,9,7,9,6,7,7,6,7,7,9,7,9,8,7,9,7
235,7,7,6,6,6,6,8,6,6,6,6,6,6,6,6,7,6,6,7,6,7,7,6,6,6,6,7,6,7,6
236,8,8,9,7,7,7,8,9,8,9,6,8,9,8,8,8,8,6,8,8,8,8,7,8,8,6,8,7,8,8
237,7,8,6,6,7,6,6,7,8,6,6,6,8,8,7,7,7,7,7,7,7,8,6,7,6,6,7,6,6,7
238,9,8,7,7,9,7,9,8,8,9,6,8,7,8,9,9,9,8,9,9,9,9,8,9,8,8,8,8,7,9
239,7,8,6,6,6,6,6,6,8,7,6,6,9,9,6,7,6,7,7,8,7,9,6,7,7,6,8,6,7,6
240,6,8,6,7,6,6,6,6,8,7,6,6,7,7,7,6,8,6,7,6,6,8,6,6,7,7,7,6,7,6
241,8,7,9,7,7,7,8,7,8,7,6,7,8,8,7,8,6,7,8,9,7,8,7,7,7,6,8,8,6,7
242,8,9,8,8,7,8,8,7,9,8,7,8,8,8,8,9,9,7,8,8,9,9,7,8,7,7,9,8,8,7
243,7,7,6,6,6,6,7,6,8,8,6,6,7,8,6,7,7,6,8,8,8,8,6,6,6,6,7,6,6,7
244,8,10,6,7,7,6,8,7,8,8,6,7,7,6,7,6,9,6,8,7,7,8,7,7,6,7,8,6,8,6
245,8,7,7,7,9,7,10,8,8,8,6,8,8,7,8,9,8,7,7,8,8,8,7,8,7,7,8,8,6,8
246,8,8,7,9,8,8,8,8,7,9,6,8,7,7,8,8,8,6,6,7,7,7,8,8,7,8,8,7,7,8
247,7,10,6,7,7,6,7,6,8,8,6,6,8,7,8,7,7,6,7,7,7,9,7,8,6,8,9,7,7,6
248,6,8,6,8,6,6,7,7,8,7,6,6,7,8,8,6,7,7,8,6,6,10,7,8,6,7,7,7,8,6
249,7,6,7,6,6,6,8,7,6,8,7,7,7,7,6,7,6,6,6,7,7,8,6,7,6,7,7,6,6,7
250,9,9,10,9,10,7,10,9,9,10,7,10,9,8,10,9,9,7,9,9,9,8,8,9,8,8,8,9,8,9
251,6,7,8,6,6,6,7,7,6,7,6,7,6,7,7,6,8,6,7,6,6,6,7,6,7,7,7,7,7,6
252,7,10,7,8,7,8,8,7,8,9,6,7,9,8,9,8,8,7,8,6,7,9,7,8,7,8,9,7,9,7
253,9,9,6,8,7,6,7,7,9,6,6,6,8,8,7,7,6,7,9,6,8,8,6,7,6,7,8,6,7,7
254,7,7,7,7,8,6,9,7,8,8,6,6,8,7,7,7,7,7,6,7,6,7,6,8,6,6,7,7,7,7
255,8,9,6,7,8,6,8,7,8,7,6,7,8,8,7,7,7,7,8,8,8,9,6,8,7,8,9,7,6,8
256,8,8,8,8,8,7,9,9,7,10,6,8,7,6,8,7,8,6,7,7,8,6,9,9,8,8,7,9,8,8
257,6,7,7,6,6,6,7,7,6,8,6,6,6,6,7,6,7,6,6,6,6,6,6,8,6,6,7,6,7,6
258,8,8,6,6,6,6,6,6,8,6,6,6,9,8,6,7,7,7,7,7,7,9,6,7,7,6,8,6,6,6
259,6,8,6,7,6,6,7,8,8,7,6,6,8,7,7,7,7,6,8,6,8,7,6,7,6,6,8,6,6,7
260,7,6,6,6,6,6,6,7,6,7,6,6,6,6,7,6,6,7,8,6,7,6,6,7,6,6,6,6,6,6
261,7,8,6,7,6,6,8,7,8,7,6,6,7,6,8,7,7,6,8,7,6,8,6,7,6,6,7,6,8,6
262,6,7,7,6,6,6,7,7,8,8,6,7,6,6,8,6,7,6,6,6,6,7,7,7,6,6,7,7,6,7
263,6,7,7,6,6,6,9,6,8,6,6,7,8,6,7,6,6,6,7,8,8,6,9,6,8,6,7,7,7,7
264,6,6,7,6,6,6,6,6,7,6,6,6,7,6,7,6,6,6,6,7,6,7,6,7,6,6,7,6,6,6
265,8,10,8,8,8,8,9,8,8,10,7,9,7,8,8,9,9,7,7,6,8,9,8,8,8,8,9,7,9,8
266,7,6,6,7,6,6,6,6,7,6,6,7,8,6,6,7,6,6,7,7,7,8,6,6,6,6,7,6,6,6
267,6,6,6,6,6,6,6,6,7,6,6,6,6,8,6,6,7,6,6,6,6,8,6,6,6,7,7,6,6,7
268,9,9,7,8,8,8,8,7,9,8,6,7,9,9,8,8,8,8,9,9,9,9,7,7,7,8,8,7,7,8
269,7,7,7,7,7,7,7,7,9,7,6,7,8,9,7,8,7,6,7,7,7,8,6,7,6,6,8,6,7,6
270,7,7,7,6,6,6,6,6,8,6,6,8,8,7,6,6,6,6,7,6,6,8,7,6,6,6,8,6,6,7
271,10,10,8,9,7,7,10,8,9,9,7,9,9,9,8,9,10,9,10,8,10,10,7,8,9,8,10,8,9,8
272,7,8,6,7,7,6,8,7,7,8,7,8,6,8,8,8,7,6,8,6,7,8,7,9,6,9,8,6,8,6
273,9,10,9,8,8,8,9,8,9,10,7,8,9,8,9,9,10,7,9,8,8,10,7,8,8,9,9,8,9,8
274,7,8,7,9,8,8,7,7,8,9,6,8,7,8,8,6,8,8,6,6,7,8,8,9,6,7,9,7,8,6
275,6,6,7,6,6,6,7,6,7,6,6,7,7,7,7,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6
276,9,9,7,9,8,8,9,9,8,9,7,9,8,8,9,7,8,8,8,7,8,9,8,9,8,8,9,7,10,7
277,7,9,7,8,6,7,6,8,9,7,6,6,9,7,8,6,8,7,8,6,6,10,7,7,7,8,9,6,7,6
278,8,9,8,8,8,9,8,8,8,9,6,8,9,8,8,8,8,7,9,8,9,8,8,9,9,7,8,7,8,8
279,6,9,6,8,7,6,7,6,8,8,6,7,6,6,8,7,8,7,7,6,6,7,6,6,6,7,7,6,7,6
280,8,8,7,6,6,6,7,6,7,8,6,7,8,7,8,8,7,6,9,7,8,7,6,7,8,6,7,7,7,7
281,7,9,6,7,6,7,7,6,9,8,7,7,7,7,8,7,8,7,8,6,6,10,7,8,7,8,9,7,8,6
282,7,9,6,8,7,8,8,7,7,7,6,7,8,7,8,8,8,7,8,6,6,7,7,7,7,7,8,7,6,7
283,9,9,9,8,9,9,10,10,9,9,7,9,8,9,8,10,8,7,10,10,10,8,8,9,8,9,8,8,7,10
284,7,9,6,8,7,7,7,6,8,7,7,6,8,8,9,6,8,7,8,6,6,9,6,9,6,7,8,7,8,6
285,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,8,6,6,6,7,6,7,6,7,7,6,8,6,6,8
286,9,9,7,9,7,8,9,8,8,9,7,9,9,7,8,9,9,8,9,8,9,9,9,8,7,9,8,9,8,8
287,8,9,6,7,6,7,8,8,7,9,6,8,7,7,8,7,8,7,8,6,7,8,7,6,7,8,9,7,6,7
288,7,7,7,6,7,6,7,7,6,9,6,7,6,6,8,7,8,6,7,7,7,7,7,8,6,7,6,6,7,6
289,7,7,6,6,7,6,6,6,7,6,7,6,8,6,6,7,6,6,8,6,7,8,7,7,6,6,6,6,6,6
290,9,10,7,8,7,8,9,8,10,8,7,8,9,9,8,8,8,7,9,7,8,10,7,8,7,7,8,7,8,7
291,6,6,7,7,8,7,6,7,6,7,6,6,6,7,7,6,6,6,6,6,6,7,7,8,7,6,6,6,8,6
292,6,7,6,7,6,6,7,7,8,6,6,6,7,7,7,6,7,6,7,6,6,8,6,7,7,6,7,6,7,6
293,8,9,6,7,6,6,7,7,8,8,6,6,8,8,7,7,7,6,9,8,8,9,6,7,7,8,9,6,8,7
294,8,9,7,7,7,7,7,6,9,7,6,7,8,9,8,8,8,8,8,6,7,9,7,8,6,8,8,6,8,6
295,6,8,6,8,7,7,6,6,8,8,6,7,9,7,7,7,8,7,8,6,6,8,6,7,6,7,9,6,8,6
296,8,8,9,7,9,7,9,8,7,10,6,9,8,8,8,9,8,7,8,8,9,7,9,9,8,8,8,9,8,8
297,9,10,9,8,8,8,9,10,9,10,8,9,8,8,8,9,10,8,9,8,8,10,9,9,9,9,9,8,9,7
298,7,7,7,6,7,8,8,8,7,8,6,8,7,6,8,7,8,6,6,7,6,8,8,8,7,8,7,6,8,6
299,9,10,7,8,7,7,8,7,9,8,7,7,9,9,8,8,7,8,10,7,9,9,7,8,7,8,10,7,8,8
300,9,9,7,7,8,7,9,8,8,9,6,8,8,9,8,8,8,7,9,9,8,8,8,8,7,7,8,8,6,8
301,9,8,8,8,8,7,9,8,8,9,7,8,10,8,8,10,9,8,9,9,9,9,8,8,7,8,8,8,7,8
302,8,8,9,8,8,8,8,8,8,9,6,8,7,7,9,8,8,7,8,8,8,8,9,9,8,7,8,7,8,7
303,7,8,8,8,8,8,9,7,8,7,6,8,8,8,7,9,7,7,8,8,8,8,7,8,6,7,8,6,6,7
304,6,8,6,6,6,6,7,6,8,6,6,6,7,8,6,6,7,6,7,6,6,8,6,6,6,6,7,6,6,6
305,7,7,6,7,6,6,7,6,6,8,6,7,6,7,7,6,7,6,7,6,6,6,6,8,6,7,6,6,7,6
306,6,7,6,7,6,6,6,7,7,6,6,6,8,7,6,7,6,6,6,7,6,8,6,7,6,7,7,6,7,6
307,7,6,7,6,7,7,6,6,6,6,6,6,7,6,6,6,7,7,7,6,6,6,6,7,6,7,6,7,7,6
308,7,8,6,6,6,6,7,6,7,6,6,6,8,7,6,6,7,6,7,6,7,8,6,6,6,6,7,6,6,6
309,6,7,7,6,6,6,6,7,6,7,7,7,6,6,6,6,7,8,7,6,6,6,6,7,6,6,6,6,6,8
310,7,7,8,6,6,7,6,6,7,6,6,6,7,7,6,6,7,6,6,6,7,6,6,7,6,6,7,6,6,6
311,8,8,8,8,8,7,9,9,7,9,7,9,7,7,7,8,8,7,7,8,9,8,8,8,7,6,7,8,7,8
312,8,10,6,8,7,7,8,7,10,8,7,7,9,9,8,7,8,8,10,6,7,10,6,9,7,8,9,7,8,7
313,9,10,6,7,7,6,7,7,9,8,7,6,9,9,7,8,9,7,9,8,9,9,6,7,7,7,9,7,7,7
314,7,7,6,7,7,6,7,8,6,8,6,7,7,7,8,7,8,6,6,6,7,7,7,7,7,8,6,6,7,6
315,6,8,8,7,7,7,7,7,7,7,6,6,8,7,7,6,8,6,6,6,6,7,8,8,6,6,7,7,7,6
316,9,9,8,9,9,8,9,9,9,10,6,10,9,8,9,9,9,8,9,8,9,9,9,9,9,8,9,9,9,8
317,8,9,8,7,8,6,8,8,9,9,6,8,7,8,8,7,8,8,9,7,7,8,7,9,7,8,8,9,9,7
318,7,7,8,6,8,8,7,7,7,8,7,7,6,6,6,9,7,6,7,9,8,8,7,7,6,6,6,6,6,7
319,9,9,7,8,8,8,10,7,9,9,6,7,9,9,8,10,9,9,10,9,9,10,7,8,7,8,9,9,7,8
320,8,9,7,8,7,7,9,8,9,7,8,7,10,9,8,8,9,8,10,7,7,10,7,8,8,8,10,8,8,7
321,6,6,7,6,7,6,8,6,7,6,8,6,7,7,6,7,7,8,6,7,7,6,6,7,6,10,7,7,6,6
322,8,10,7,7,6,8,8,7,8,8,6,8,9,7,8,8,9,8,9,7,7,9,6,7,8,9,8,7,8,8
323,7,8,6,7,7,6,8,6,8,7,6,6,8,7,6,7,7,8,8,7,6,8,6,7,6,6,7,6,7,6
324,6,7,6,6,6,6,6,6,7,6,6,6,8,7,7,8,6,6,6,6,6,8,6,7,6,7,7,7,6,7
325,7,8,6,8,6,7,6,6,8,7,6,7,8,8,8,7,8,6,7,7,7,8,7,8,7,7,8,7,8,6
326,6,7,7,6,6,6,6,6,7,6,6,6,7,6,6,6,6,6,6,6,6,7,7,6,7,8,6,6,7,7
327,7,8,7,7,7,7,8,8,7,8,6,7,8,7,8,8,8,7,8,8,8,7,8,7,7,7,8,8,6,7
328,6,9,6,7,7,6,6,7,9,7,7,7,7,8,8,6,7,7,8,6,6,9,6,8,7,7,9,6,9,6
329,7,8,6,7,7,7,7,7,8,7,6,6,7,7,7,6,7,7,7,7,7,9,7,8,6,7,7,6,7,6
330,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,7,6,7,7,6,6
331,6,6,7,6,7,7,7,7,7,8,6,7,8,8,7,7,6,6,6,7,7,7,7,7,6,6,7,6,6,7
332,7,9,8,8,8,7,8,7,8,8,6,7,7,7,8,7,8,6,7,8,6,9,7,9,8,8,8,7,8,6
333,9,8,7,7,6,6,9,7,7,8,6,8,8,7,8,8,8,6,8,8,8,7,7,8,6,6,8,8,6,8
334,7,8,7,8,7,7,8,7,6,9,7,8,6,6,8,6,7,6,7,6,6,7,7,8,7,6,6,6,8,6
335,9,9,6,8,7,6,8,7,10,8,6,6,9,9,7,8,8,7,10,7,8,10,7,7,6,8,8,7,7,8
336,6,7,7,7,7,7,6,6,7,8,6,6,7,8,7,6,6,6,6,6,6,7,6,8,6,6,7,6,7,6
337,9,10,8,9,7,7,10,9,9,9,7,9,9,9,9,8,9,8,9,8,9,9,9,9,9,9,10,8,9,8
338,6,8,6,7,6,7,6,6,8,6,6,6,7,7,7,6,6,6,6,6,7,8,6,6,6,7,8,6,6,6
339,8,10,7,7,8,7,8,7,9,9,7,8,9,8,9,8,8,8,9,6,8,10,8,8,7,8,10,7,8,7
340,6,8,6,7,6,6,7,7,8,7,6,6,7,7,7,7,7,6,7,7,6,7,6,7,6,6,6,6,6,7
341,7,8,6,6,7,6,7,6,8,6,6,6,8,8,6,7,6,6,7,6,7,8,6,6,6,6,9,6,6,7
342,6,8,8,9,6,8,6,6,8,9,7,10,8,8,6,6,6,6,7,6,6,7,8,9,8,10,7,7,10,7
343,8,8,6,6,8,6,8,7,7,9,6,6,8,7,7,9,8,7,8,8,8,8,7,7,7,7,8,7,7,7
344,8,8,6,6,6,7,7,6,8,7,6,7,7,7,8,6,7,6,7,6,6,8,6,7,7,7,8,6,7,7
345,8,10,6,6,6,6,8,7,9,8,6,8,9,7,7,7,8,7,8,6,6,9,7,7,6,8,8,7,8,6
346,9,9,8,8,8,8,9,9,8,9,6,8,8,8,8,9,8,8,9,9,9,8,7,8,8,8,7,8,7,9
347,7,9,6,6,7,6,7,6,6,7,7,7,7,6,6,7,6,6,8,6,8,8,6,7,6,8,8,6,7,6
348,9,8,9,8,8,8,10,9,9,9,7,10,9,8,9,10,9,7,9,9,9,8,9,9,8,6,9,9,8,9
349,7,8,7,7,8,6,9,8,7,7,6,8,7,7,7,8,8,7,9,7,7,7,7,7,7,7,7,7,7,7
350,7,7,7,8,7,7,8,7,8,8,6,6,8,7,8,7,7,6,7,6,6,9,7,7,6,7,8,6,8,6
351,6,6,6,6,6,6,6,6,6,6,6,6,7,6,7,6,7,6,7,7,7,6,6,7,6,7,6,6,7,6
352,7,8,7,7,7,6,6,6,7,7,6,7,7,7,7,7,7,6,7,6,7,8,7,6,6,8,6,6,7,7
353,7,7,7,7,7,6,7,7,7,7,6,6,7,6,7,8,7,6,7,6,7,7,6,8,6,6,7,6,7,6
354,6,7,7,8,7,6,7,7,7,7,6,7,8,8,8,6,7,7,7,6,7,8,6,8,7,7,7,6,7,6
355,8,9,8,7,9,8,9,8,8,8,7,8,9,8,8,9,7,8,8,9,8,9,8,8,7,7,8,9,6,8
356,9,9,7,7,8,7,9,9,7,9,6,8,8,7,8,9,8,7,7,7,8,8,8,7,7,7,8,8,8,7
357,8,8,8,8,9,6,8,8,7,9,7,8,9,8,8,8,9,7,8,8,8,9,8,9,8,8,9,8,9,7
358,6,7,6,6,8,6,6,7,6,7,6,7,7,6,7,6,8,6,6,6,6,7,6,8,6,7,7,6,7,7
359,6,7,7,6,7,6,6,6,6,6,6,6,8,7,6,6,6,6,6,6,6,8,6,6,6,6,7,6,6,6
360,8,8,9,8,8,8,9,8,8,9,6,8,8,7,9,8,9,7,9,8,7,9,8,8,8,7,7,8,9,8
361,8,8,6,6,7,6,7,7,7,8,6,7,7,6,7,8,8,6,7,6,7,7,7,7,7,6,7,7,6,8
362,6,7,6,6,7,6,6,6,7,6,6,6,6,7,6,6,6,7,6,6,6,7,6,7,6,6,7,6,7,9
363,10,9,8,8,8,9,10,8,10,10,7,9,9,9,8,10,9,9,9,9,9,10,9,9,9,8,9,8,8,8
364,7,7,6,6,6,7,7,7,8,6,6,6,8,8,6,7,7,6,6,8,6,7,6,6,6,7,7,6,6,7
365,7,8,6,7,7,7,7,7,7,7,6,7,7,7,7,7,7,6,7,6,7,8,7,8,7,8,8,6,7,8
366,8,8,7,8,7,6,8,7,7,8,6,7,7,8,7,7,8,7,7,7,7,8,7,7,7,6,8,7,7,6
367,8,8,6,6,6,6,7,7,9,8,6,7,8,7,8,7,8,7,8,7,6,8,7,6,6,7,8,7,7,6
368,8,9,6,6,6,6,7,7,8,7,6,6,8,8,8,7,7,7,7,7,7,9,6,6,6,6,8,6,6,7
369,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
370,7,7,6,7,6,6,7,7,7,8,8,6,6,6,8,7,8,6,6,6,6,7,7,8,6,7,7,6,7,6
371,7,7,8,7,7,7,8,8,7,8,6,8,7,6,8,7,8,6,6,6,6,7,7,8,7,7,7,7,8,6
372,6,7,7,7,7,6,6,7,6,8,6,7,7,6,7,7,7,6,6,6,7,7,6,8,6,7,6,6,7,6
373,7,9,6,8,7,7,8,6,7,8,6,7,8,7,8,8,7,7,8,7,8,8,6,7,6,7,8,6,7,6
374,8,6,6,6,6,6,6,6,6,7,7,6,7,6,6,7,6,8,9,6,8,6,6,7,8,7,6,8,7,6
375,9,10,7,7,8,7,9,7,10,8,7,7,9,9,8,8,9,9,10,8,8,10,7,8,7,8,10,9,8,8
376,8,7,9,6,8,8,9,8,7,9,6,8,6,7,8,8,8,6,7,7,7,6,8,7,7,8,7,7,6,7
377,6,8,6,6,6,6,6,6,8,6,7,6,7,7,8,6,7,6,6,8,6,8,6,7,6,6,7,6,8,7
378,6,6,7,6,6,6,7,6,6,7,7,9,7,6,6,6,8,7,9,7,6,6,6,6,8,9,6,6,8,6
379,9,9,8,9,8,7,9,8,9,9,8,8,8,8,9,7,9,7,8,7,7,9,8,9,8,9,8,7,9,6
380,8,9,7,8,6,8,8,8,7,8,6,7,8,7,8,7,8,7,8,7,7,8,7,9,6,7,7,7,8,7
381,8,8,8,9,8,7,8,8,8,9,7,7,8,7,9,6,8,7,7,7,6,8,7,10,7,7,7,7,9,6
382,8,8,8,9,8,8,9,9,7,8,6,8,8,8,9,9,8,8,8,9,9,8,9,9,8,8,8,7,8,8
383,9,9,9,8,8,8,10,10,10,9,7,9,8,9,9,9,9,8,9,9,9,9,7,9,8,8,10,8,7,8
384,6,6,6,6,6,6,6,7,6,6,6,6,6,7,7,6,6,6,6,8,6,6,6,7,6,6,6,6,7,6
385,9,10,7,8,8,8,8,8,9,9,8,9,8,10,9,9,10,8,10,7,8,10,8,9,8,10,9,7,10,8
386,7,6,7,7,7,6,8,6,6,7,7,8,6,6,6,7,7,6,6,7,7,6,6,7,6,6,6,6,6,6
387,7,7,6,7,7,7,8,8,8,7,7,7,8,8,7,8,8,6,8,8,8,7,7,7,7,7,8,6,7,8
388,7,6,7,6,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,6,6,6,6,7,6,6,6,6,7,6
389,7,8,7,6,7,6,7,6,8,7,6,7,7,6,7,6,7,6,8,7,7,8,6,7,6,7,8,6,8,6
390,8,9,6,6,7,6,7,6,8,7,6,6,9,9,7,7,7,7,8,7,9,9,6,7,6,7,10,6,7,7
391,9,10,8,8,8,9,9,10,9,10,7,9,9,10,9,9,8,8,10,9,9,8,9,8,8,8,9,8,8,8
392,6,7,7,8,7,6,6,6,7,6,6,6,8,8,7,6,6,6,8,7,6,8,6,8,8,6,8,7,6,6
393,7,8,6,7,6,6,7,8,6,8,6,7,7,7,8,6,7,6,6,6,6,7,7,7,6,8,7,6,8,6
394,6,6,6,6,6,6,7,7,6,7,6,7,7,7,6,7,6,6,6,6,6,6,6,6,6,6,6,7,6,6
395,9,10,8,8,8,8,10,9,9,9,6,9,9,9,8,10,9,8,9,9,10,9,9,8,8,10,9,8,8,9
396,8,9,7,7,7,7,7,7,9,8,7,6,9,7,8,7,7,8,9,8,7,9,6,8,8,8,9,6,9,6
397,10,10,7,7,8,8,9,6,9,9,6,8,10,10,9,9,8,8,10,8,10,10,7,9,8,8,10,8,7,8
398,6,7,6,6,6,6,7,6,8,7,6,6,7,7,7,6,6,6,6,7,6,8,6,7,7,6,7,7,7,6
399,7,8,6,6,7,6,8,6,9,7,6,6,8,8,6,8,7,7,8,7,7,8,7,7,7,6,9,6,6,7
400,6,8,6,7,6,6,6,6,7,6,6,6,8,6,7,6,7,7,6,6,6,9,6,7,6,7,7,8,7,8
401,7,9,6,8,6,6,7,6,8,8,6,8,7,7,8,7,8,7,8,6,7,7,7,9,8,8,8,6,8,6
402,8,8,8,8,8,9,8,7,7,7,7,8,8,8,8,7,9,7,7,7,7,8,8,8,8,7,8,7,8,6
403,6,8,6,7,6,6,6,6,7,7,6,7,7,7,7,8,8,6,8,6,7,8,7,7,7,7,9,6,7,6
404,7,8,6,7,6,6,7,6,8,7,6,6,7,7,7,6,8,7,8,7,8,7,6,6,6,7,7,6,8,6
405,6,7,6,6,6,6,6,6,7,6,6,6,7,7,6,6,6,6,7,6,6,7,6,6,6,6,8,6,6,6
406,9,9,7,8,7,7,7,6,8,8,6,6,9,8,8,7,7,7,8,7,8,10,7,7,6,6,9,7,8,6
407,7,10,7,8,8,7,9,9,9,7,6,7,9,9,7,7,7,8,9,6,7,10,7,8,7,8,9,6,9,7
408,8,6,6,6,6,6,6,6,6,6,6,9,7,6,7,7,7,6,6,6,6,6,6,6,7,6,7,7,6,6
409,9,8,6,6,6,6,7,6,7,7,6,7,8,7,7,7,7,6,8,7,7,8,6,7,6,7,7,6,6,6
410,9,9,7,7,7,8,9,8,7,9,6,8,8,8,7,8,7,7,9,8,9,9,7,8,7,7,8,8,7,7
411,8,8,8,8,7,7,8,9,7,9,6,7,7,7,9,7,8,7,6,6,7,8,7,9,8,7,8,7,8,7
412,7,8,7,8,8,8,7,8,8,9,7,7,7,8,9,6,7,7,7,6,7,8,7,9,7,8,7,6,8,6
413,6,7,6,7,6,6,7,6,7,6,6,6,7,7,7,7,6,7,7,6,6,8,6,6,6,6,7,6,6,6
414,9,9,7,7,8,8,9,8,8,9,7,8,8,8,8,8,9,7,9,9,9,10,8,8,8,9,9,8,8,9
415,10,8,7,7,8,7,9,8,9,9,6,8,9,9,8,9,9,8,9,9,8,9,7,8,7,7,9,8,7,9
416,7,9,7,8,7,7,7,9,8,8,6,7,8,7,8,7,8,7,9,7,7,8,7,8,6,7,9,7,7,6
417,8,8,7,7,7,6,8,8,8,7,7,7,8,7,8,9,8,7,8,7,8,8,7,7,7,7,8,7,6,8
418,8,9,8,8,8,7,9,9,6,9,7,10,7,7,9,9,8,6,7,7,8,8,8,8,7,7,8,8,8,7
419,7,9,7,8,6,7,7,7,8,8,7,8,7,8,8,7,9,8,8,7,7,8,8,8,6,8,9,7,8,7
420,7,8,6,8,6,7,6,8,9,7,6,7,7,6,7,7,7,6,7,6,7,9,6,9,7,7,9,6,8,8
421,9,9,9,9,8,8,10,9,8,10,8,9,8,8,9,9,10,7,8,9,9,8,10,10,8,9,8,7,10,9
422,8,9,7,6,7,6,7,6,9,7,6,6,9,8,7,7,8,7,8,6,8,9,6,7,7,8,7,6,7,7
423,9,7,6,6,6,6,6,6,6,7,8,6,6,6,7,6,6,8,10,7,6,7,6,6,6,6,6,6,7,7
424,8,10,8,9,8,8,7,8,9,8,7,7,9,9,9,7,9,9,8,7,7,10,8,9,8,7,9,7,9,7
425,6,7,7,7,7,6,8,8,6,7,6,7,6,7,8,7,8,6,7,7,7,6,7,7,6,7,6,7,7,6
426,8,10,8,9,8,9,9,9,9,9,7,8,8,9,10,9,10,8,9,8,9,9,9,8,9,9,10,8,9,7
427,6,8,6,8,6,6,6,6,8,6,6,6,8,8,8,6,6,7,8,7,6,9,6,8,6,7,8,6,8,7
428,6,6,7,6,6,6,6,7,6,8,6,7,6,6,6,6,7,6,6,6,6,6,6,7,6,6,6,7,7,6
429,10,9,6,7,7,6,9,7,9,7,6,7,9,9,7,8,8,8,9,8,8,10,6,8,7,8,8,8,8,8
430,9,9,8,8,8,7,9,9,7,9,6,9,8,8,9,9,9,7,9,9,8,10,8,9,8,8,8,8,8,9
431,6,7,6,6,6,6,7,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6
432,8,9,6,7,6,7,6,6,8,9,6,7,7,6,7,6,8,7,8,6,6,8,7,8,7,7,7,6,8,6
433,8,8,6,7,8,7,8,7,8,8,6,7,10,9,8,7,6,8,7,7,7,10,7,9,7,7,9,6,7,7
434,9,10,7,7,7,7,9,7,8,8,6,7,9,8,8,8,8,7,9,7,8,9,7,8,7,8,8,7,8,7
435,10,9,9,8,9,8,10,9,8,9,7,9,9,9,9,10,9,7,9,9,8,9,8,9,8,8,9,9,8,8
436,6,7,6,6,6,6,6,7,8,7,6,8,7,7,7,7,7,7,7,6,6,8,6,7,6,7,8,8,8,8
437,7,8,9,7,8,7,7,9,8,7,6,8,7,8,8,7,8,7,7,7,7,8,8,9,7,7,9,6,8,6
438,7,8,6,7,6,6,7,6,8,7,6,6,9,8,7,8,7,7,7,6,7,9,7,6,6,7,9,6,6,7
439,6,6,6,6,6,6,7,6,6,6,6,6,8,6,6,7,7,7,6,7,6,6,6,6,7,7,6,6,9,6
440,7,8,7,7,8,6,8,6,8,6,6,6,9,8,7,8,7,6,7,7,8,9,6,7,7,6,8,6,7,6
